Nummer;ID;sentimentScore;isMatch;text
57;9.13E+22;0,5;1;Habe heute in Tallin der Stadt des Eu Gipfels den deutschen Teil der Nationalbibliothek eröffnet : deutsche Sprache verbindet Europa
62;8.39E+22;0,5;0.5;Sehr unterhaltsamer und informativer Parlamentarischer Abend der #Landjugend mit Diskussionen über Regional
70;8.80E+22;0,5;1;Das hilft dem Klima - und den französ. AKWs. Daher muss das Aus von Schrottreaktoren in #EU mit verhandelt werden!https://t.co/Qa7Wkgoezo
75;8.98E+21;0,5;1;Sehr sehr viel #nochmehr https://t.co/An8MlD8f30
76;8.25E+22;0,5;1;Wir wollen eine freie Gesellschaft sein. @petertauber // #wahlarena17-Termine: https://t.co/QyixUgmpEs https://t.co/rtOwPIW4rO
96;9.13E+22;0,5;0;Leuchtender Radweg in Belgien - ZDFmediathek https://t.co/SOj9NxPbih
114;8.95E+22;0,5;1;Plakate für unsere Veranstaltung mit Wolfgang #Bosbach sind da! https://t.co/6qFjT8N4oC
115;8.63E+22;0,5;1;Investitionen in Steine und Beine. Jede Entscheidung wird im Team gefällt. Für einen #VfB mit jeder Menge Zukunft! #aoMV
116;8.92E+22;0,5;1;Die PEKING wird kein normales Museumsschiff sondern Exempel für die Globalisierung. Dank @kahrs wieder in HH! <U+26F4><U+FE0F>
119;8.82E+22;0,5;1;Vollbeschäftigung und Wohlstand für alle. Mehr Ludwig Erhardt geht nicht. @cdu @csu #Regierungsprogramm
128;8.79E+22;0,5;1;Stuttgarter Halbmarathon geschafft <f0><U+009F><U+0091><U+008D> und die passenden Schuhe zur Medaille <f0><U+009F><U+0098><U+0080>
129;8.24E+22;0,5;1;Sportanlagenlärm ist kein Lärm sondern gehört zum Sport dazu! Jetzt haben wir die Vorschriften gelockert. Endlich! https://t.co/UyUr0P61rv
134;8.40E+22;0,5;1;Plädoyer: Donald Trump sollte Edward Snowden begnadigen Julian Assange ziehen lassen und Geheimdienste zügeln. https://t.co/POz4zqpBlk
135;8.26E+22;0,5;1;Digitalisierung muss gestaltet werden. Sie braucht gute Infrastruktur und Sie braucht Regeln #SPD
145;8.36E+22;0,5;0;SPD war bei #Managergehältern nicht bereit die Macht der Aufsichtsräte einzuschränken kommentiert @MGrosseBroemer https://
151;8.98E+22;0,5;1;Bundestagswahl 2017: Immer mehr innere Sicherheit? https://t.co/8ii20NJYMz
152;8.95E+22;0,5;0.5;Ich bedanke mich für die ausgezeichnete Kooperation - so kommunizierten #VW und die Staatskanzlei in #Hannover unter Schwarz
155;8.98E+22;0,5;1;Außerdem: 5 144 Mill. € für Sanierung Häuser 1 + 2 Landesamt für Verbraucherschutz / FB Veterinärmedizin in Stendal.
169;8.78E+22;0,5;0;*lol* CDU spricht von politischer Verlässlichkeit. Echt der Brüller. #TXL #AGH
182;8.59E+22;0,5;0;Glück im Unglück hatten die Passagiere eines ICE. https://t.co/ndumT6HbZq
194;8.81E+22;0,5;1;Auf geht's!
199;8.81E+22;0,5;0;Merkel und die Ehe für alle: Die Respektlose - SPIEGEL ONLINE - Politik https://t.co/nBze7DTHP9
1000;8.50E+21;0,5;1;Wir müssen darauf hinwirken dass alle die Berlin groß machen wollen nicht nur die kommunalen Gesellschaften schnell bauen können. TC
11;8.80E+22;1;1;Klare Stellungnahme der #EKD. Begrüßt #Ehefüralle. Vertrauen Verlässlichkeit Verantwortung. @EKD https://t.co/nASQZopipk
20;8.31E+22;1;0.5;Freundschaft statt Abschottung! Das gilt besonders für Deutschland und Frankreich. Schön heute mit Premierminister @BCazeneuve zu sprechen.
30;9.20E+22;1;1;Herzlichen Glückwunsch an Lucie Veith für den Preis für das herausragende Engagement gegen Diskriminierung im Berei… https://t.co/kbjpN5tIP5
31;9.04E+22;1;1;Statt für #Rüstung lieber in #Bildung und damit in die #Zukunft des Friedens investieren! #Antikriegstag @dgb_news
35;8.89E+22;1;0.5;Volker Schnurrbusch Ja zum Schutz der #Identität - Nein zu supranationaler Gleichmacherei https://t.co/44KMSv2m1U
36;8.79E+22;1;0.5;100 % für die #NRW-Koalition vom #CDULPT17 <f0><U+009F><U+0091><U+008F><f0><U+009F><U+0092><U+00AA> https://t.co/UfUL19HfMj
39;8.81E+22;1;1;Ständchen für Geburtstagskind @MonaNeubaur Happy Birthday &amp many Happy Returns <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BD><ed><U+00B2><U+0090><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BD><ed><U+00B2><U+009A><ed><U+00A0><U+00BC><ed><U+00BC><U+00BB> https://t.co/RCz4TbeEb9
69;9.09E+22;1;1;@mariusweiss Danke ! Und trotzdem hat er recht !
80;8.58E+22;1;1;Erster Wahlgang in Frankreich mit Anlass zur Hoffnung für die EU? PULSE OF EUROPE reißt symbolische Mauern ein
82;9.02E+22;1;0;Bedingungsloses #Grundeinkommen: Test in Flensburg? https://t.co/D8YFKTR5Eo Bitte wissenschaftlich &amp nicht ohne Kontrollgruppe
120;8.78E+22;1;1;Gute Stimmung und gute Gespräche mit @tsghessen beim #Hessenfest. Natur und Umwelt wichtiger Punkt für den Hessenplan reloaded
125;8.74E+22;1;1;Glückwunsch! Erster toller Schritt für Doro Schäfer. Der zweite ist zu schaffen. https://t.co/DqejBsPOpv
140;8.80E+21;1;0.5;#Sozialerhebung: Statt am größten #BAföG-Bluff festzuhalten sollte #GroKo sofort #grünen BAföG-Plänen zustimmen.https://t.co/O5Qu8wRsin
153;8.53E+22;1;1;nrw wird halt gut regiert. wir haben die kraft! https://t.co/vQazWX0N2j
158;8.43E+22;1;1;Heute Vorstellung unserer Open-Air-Ausstellung zum Reformationsjubiläum. Danke an @KulturprojekteB! @SenKultEu… https://t.co/vFtzkC9hkn
159;8.61E+22;1;1;@Sabine_Baetzing heute in Mainz mit einem klaren Bekenntnis zur hausärztlichen Versorgung! Danke für den Besuch! https
5;8.32E+22;0;0;SPD und CDU einigen sich: Einheitsdenkmal vor dem Stadtschloss #Berlin soll  doch gebaut werden.
10;8.76E+22;0.5;0;Unsere hessische Umweltministerin @PriskaHinz wirbt f<fc>r das gr<fc>ne Wahlprogramm #BDK17
11;8.24E+22;0.5;0;Agrarindustrie in der #Pestizid-Sackgasse: @DLGeV-Pr<e4>sident Bartmer hat Zeichen der Zeit erkannt. Jetzt handeln!
13;9.14E+22;0.5;0;Wer meint in der #CDU #Sachsen steht #Tillich mit seiner Meinung allein  der hat #Kupfer noch nicht gelesen.
21;9.12E+22;0;0;Ich will meine rechtsnationale CDU zur<fc>ck haben!!!!!
30;8.64E+22;-1;0;Das Schulzbeben hat die #SPD ersch<fc>ttert. Es z<e4>hlt eben doch die Leistung  nicht nur leere Worte. #ltwnrw
35;8.17E+22;0.5;0;Danke an die vielen ehrenamtlichen #Sternsinger  die bei der Eisesk<e4>lte heute von Haus zu Haus ziehen
46;8.75E+22;0;0;Wenn Ihr Euch einen sch<f6>nen Tag machen wollt  dann auf zum #CTC auf den Stadionvorwiesen.. ich winke heute wehm<fc>tig aus der Ferne. <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9> #Koeln
47;8.60E+22;0;0;Vertreter des @JFDA_eV erkl<e4>rt besondere Stellung des #Antisemitismus unter den sonstigen Rassismen. /TS
55;8.85E+22;0.5;0;Die Bewerbungsfrist f<fc>r den #Ausbildungsbeginn am 01.03.2018 endet am 16. Juli 2017. Jetzt bewerben
60;9.09E+22;-1;0;Der #DFB ber<fc>cksichtigt #Bremen nicht bei der Vergabe zur #EM 2024. Wundert sich wirklich jemand? Danke an #SPD und #Gr<fc>ne f<fc>r das Eigentor!
62;8.55E+22;-0.5;0;@oliver_me Und falls sich jemand fragt wer der Typ da rechts von Trump ist ...
72;8.32E+22;1;0;Danke f<fc>r die Einladung! #gr<fc>ne #steze #mobilit<e4>t #fahrrad #stammbahn #100tage #r2g #radg #sbahn :)
73;8.34E+22;0.5;0;@LinksfraktionBN Nein  Flutlicht war immer vorgesehen  nicht nur wegen R<fc>ckzug Solingen. PS Russland stellt ein starkes Baseball-Team :-)
75;8.91E+22;-0.5;0;Der Bezirksamtsleiter in #Bergedorf ist nicht mehr zu halten.
76;8.28E+22;-0.5;0;#Will Alexander Lambsdorff kritisiert Gendergaga. <f0><U+009F><U+0098><U+0082> AfD wirkt
77;8.64E+22;-0.5;0;Treffen der G7-Finanzminister auf Sizilien soll nicht von Gefl<fc>chteten auf privaten Rettungsschiffen gest<f6>rt werden:
78;8.48E+22;1;0;<U+0095> Glamour<f6>s! Das neue Farb-Bandaufzeichnungsger<e4>t TR-70 (Videorecorder).
80;8.65E+22;1;0;W<e4>hl mich f<fc>r a) h<f6>heren Mindestlohn  b) mehr Rente  c) eine neue Eigenheimzulage  d) E-Auto-Subventionen  e) alles davon. Keine Bestechung?
81;8.97E+21;0.5;0;@hahnflo in #Br<fc>hl. Sicherheits- u Au<df>enpolitik aus erster Hand!
83;8.38E+22;0.5;0;25 mal zierte ein Museumsfenster Gau-Odernheim. Leider heute zum letzten Mal. Ein gro<df>es Dankesch<f6>n gilt dem...
84;8.28E+22;-1;0;@martinburster @M45852800 Vielleicht sollten Sie sich zur Abwechslung auch internationale Sender ansehen und nicht nur das #Staatsfernsehen.
86;8.90E+22;-0.5;0;Gestern im Chemiedreieck mit @GrueneMuehldorf #<d6>PNVHeute Bermudadreieck Gr<fc>ne #Cham illegale Luchst<f6>tung #Umweltkriminalit<e4>t
94;8.62E+22;0.5;0;Hier ist das Statement von @UlliLeiner zum Nachh<f6>ren und nat<fc>rlich auch zum Senden  liebe Radiokollegen!
95;8.74E+22;-0.5;0;Umweltminister @StefWenzel fordert endlich echte Ma<df>nahmen f<fc>r mehr saubere Luft in St<e4>dten. Recht hat er  wird Zeit! #ldknds
97;9.02E+22;-0.5;0;Sagt der Minijob-Guru f<fc>r Arme <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
102;8.43E+22;-0.5;0;Dann w<fc>sste ich ja doch gern  warum eine Gruppe Menschen durch blo<df>e Anwesenheit in der Meldung landet  @szonline?!
108;8.24E+22;-0.5;0;Donnerstag - Protest vor dem Bundestag:Auslandseins<e4>tze der Bundeswehr beenden!Am 26.01.17 wird im Deutschen...
116;8.43E+22;0.5;0;Gleich geht's los! #spdbpt17 #zeitfuermartin #zeitfuermehrgerechtigkeit
120;8.40E+22;-0.5;0;@tenn05 Leider in Berlin gebunden...
126;9.04E+22;0;0;Der Sechtemer Burgenlauf ist eine Institution. Das Wetter passt  viele Hundert Teilnehmerinnen und Teilnehmer......
129;8.80E+22;-1;0;Schwarzer Tag f<fc>r #Lichtenrade: Entscheidung gg #Tunnell<f6>sung durch @BVerwG_de gefallen.Mehr:
131;8.27E+22;-0.5;0;Familienministerin @c_kampmann mit einem eindringlichen Impuls bei #VaeterNRW #Familienpolitik
140;8.85E+22;0;0;Heute Besuch des Eurofighter-Geschwaders in Lage und am Abend eine scherheitspolitische Diskussion bei der SPD in G<fc>strow.
155;8.67E+22;-1;0;Wer <U+00BB>Teilhabe<U+00AB> sagt  will betr<fc>gen.
157;8.56E+21;0;0;Das habe ich bei FFH gesehen: SPD will Kita-Geb<fc>hren in Hessen abschaffen
158;8.53E+21;-1;0;Das #Tanzverbot ist v<f6>llig aus der Zeit
160;8.68E+22;-0.5;0;Mieterforum Pankow: Kritik der Kooperationsvereinbarung 2017
162;8.83E+22;0.5;0;Wir lassen nicht locker! Fordere rechtsstaatliche Verfahren f<fc>r @Besser_Deniz &amp  inhaftierte Journalisten. #FreeDeniz
166;8.44E+22;1;0;Geht doch: Bitte hier klicken!
170;8.72E+22;-0.5;0;Terrorbek<e4>mpfung: Sicherheit muss gesch<fc>tzt werden
178;8.64E+22;-1;0;Es fehlen 8500 Stimmen. Wir lernen: wer nicht DIE LINKE w<e4>hlt  bekommt Schwarz-Gelb. #ltwnrw
185;8.42E+22;-0.5;0;.@ElkeBreitenbach: Senat arbeitet an neuem Konzept der Wohnungslosenhilfe. #Berlin #R2G #LINKE
186;8.83E+22;-1;0;Kritik an #G20 ist berechtigt aber Gewalt nicht!
188;8.92E+22;-1;0;<c4>hm  Sie meinen Teile der #BuReg. @Die_Gruenen w<e4>ren mit mickrigen Software-Updates nicht zufrieden. #dieselgate
196;8.57E+22;0;0;Vertrag mit China: Offiziell: Berliner Zoo bekommt sein Pandap<e4>rchen
211;8.72E+22;-0.5;0;Tolle Idee reicht nicht. Beim #Gr<fc>nden fehlt oft Knowhow. Daf<fc>r gibt<U+0092>s #CoachingBONUS - der wird 20! Anmelden hier
213;8.44E+21;-0.5;0;Augen auf bei der Kanzlerwahl! #btw17  via @faznet
220;9.08E+22;0.5;0;#Einheitspresse hetzt!Hier Prim<e4>rquelle:Bis auf #Hubschrauber+#Gesamtstrafenbildung<ed><U+00A0><U+00BD><ed><U+00B8><U+0089>'ne gute Rede.<ed><U+00A0><U+00BE><ed><U+00B4><U+0097>#afd #btw17
221;8.78E+22;-1;0;Nach mir die Sinnflut sagt die Bundesregierung im Fall #Kaisers #EDEKA in #M<fc>lheim. @WAZ_Redaktion berichtet: <U+0080>
223;8.70E+22;-1;0;Kein #Scharia-Recht in Deutschland! Keine #Haft  sondern #Abschiebung! #wehrhafteDemokratie #unfassbar
230;8.82E+22;0;0;Von der #Tuerkei unabh<e4>ngige #Imame sollen religi<f6>se Gefangene betreuen. Das schl<e4>gt Herbert #Mertin - #FDP - vor
239;8.57E+22;-0.5;0;F<fc>r eine bessere Kita-Situation in #NRW -am 14.05. #Gr<fc>n w<e4>hlen. #ltwnrw #ltwnrw2017 @SylviaLoehrmann @gruenenrw
246;8.83E+22;-1;0;G20-Gipfel in Hamburg! Irre Belastung f<fc>r Stadt und B<fc>rger! Mieinander reden ist immer gut! Geht aber auch auf einem Kreuzfahrtschiff!
249;8.99E+22;-0.5;0;Angeblich ist der Schulz-SPD-Wahlkampf zu langweilig - was aber ist dann Merkel- und CDU/CSU-Wahlkampf?
255;9.00E+22;0;0;Da scheint jemand eine Challenge provozieren zu wollen  oder?! @die_gennburg @AndrejHolm
261;8.23E+22;0;0;.@kahrs warum zahlen die L<e4>nder von ihren eigenen <dc>bersch<fc>ssen nicht die Sanierung ihrer eigenen Schulen? @ardmoma @ThomasOppermann @spdbt
263;8.80E+22;-0.5;0;G20-Protestcamp muss vorsorglich den Regeln des Versammlungsrechts unterstellt werden  kann aber beschr<e4>nkt werden
264;9.11E+22;0.5;0;Mit der @wznewsline @wzduesseldorf im Wahlkampf unterwegs - und es gab nicht nur best in class Kaffee :)
265;8.49E+22;0.5;0;Erwartungen an Koalition sind hoch. Besuch i.d.Stillen Stra<df>e und Diskussion mit Pankower #Wohntisch. @GruenePankow
270;8.62E+22;1;0;Lucky-Luke-L<e4>ssigkeit der Kanzlerin-in Zeiten der Krise wirkt SPD unernst  #Merkel unersch<fc>tterlich! @cducsubt
279;9.15E+22;-0.5;0;Das h<e4>tte Ihnen ja auch schon 2016 einfallen k<f6>nnen!
282;8.84E+22;-0.5;0;Unm<f6>glich .... das halte ich mal f<fc>r ne steile These....
300;8.78E+22;0.5;0;@ABaerbock Gr<fc>nes Sommerfest unseres KV in M<fc>mcheberg
312;8.99E+22;0.5;0;Nachrichten von @c_lindner auf #WhatsApp bekommen? Ab sofort kein Problem:  #FDP <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+393C><U+3E39><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+393C><U+3E36><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+393C><U+3E62>
317;8.86E+22;-0.5;0;Ein Jahr nach dem Putschversuch braucht die #T<fc>rkei eine R<fc>ckkehr zur Demokratie.
320;8.57E+20;0.5;0;Eben wie immer gut unterrichtet mit pr<e4>ziser Einsch<e4>tzung der #Verfassungsschutz #Sachsen  puh!  -)
321;8.71E+22;0;0;Thomas B<fc>nger (Generalbevollm. Prim<e4>rkupfer bei #Aurubis) beim Austausch zu umweltpolitischen Herausforderungen in der n<e4>c
324;8.69E+22;-0.5;0;BK Merkel hat Recht: D. und EU m<fc>ssen mehr f<fc>r eigene Sicherheit tun  Frieden gibt es nicht umsonst  auch nicht ohne mehr Verteidigung
325;8.53E+22;0;0;Olympische Winterspiele: Pyeongchang 2018: Sportarten  Chancen und Maskottchen
329;8.65E+22;0.5;0;Jetzt noch schweres Arbeiten beim queerpolitischen Enpfang der Fraktion im Kaffee Zentral in Magdeburg...
331;9.01E+22;0.5;0;Einfach Stand #Steglitz #DarumGr<fc>n
333;8.75E+22;-0.5;0;@hubertus_heil glaubt an Reformen und unterstellt @nicolabeerfdp Revolutionseifer. Vertauschte Rollen? #vcibtw17
339;8.84E+21;0;0;Umfrage: Schulz holt mit der SPD pl<f6>tzlich auf <U+0096> AfD Letzter
340;8.93E+22;1;0;Spannende K<fc>nstler  gro<df>e Kunst und unser @HoffmannMdB mittendrin.
341;8.38E+22;-0.5;0;#MIT enttarnt Schwindel um angeblichen Super-#Atomreaktor #MSR #Thorium #Atomkraft
343;8.48E+22;-0.5;0;Debatte zum #VerpackungsG im #Bundestag. Es bleibt dabei: Ausnahmen beim #Pfand sind nicht nachvollziehbar!
344;8.80E+22;-0.5;0;#FDP #Berlin spricht sich im #AgH Verkehrsausschuss gegen den Ausbau der #A100 aus. Opportunimus.#BTW17 wirft ihre Schatten voraus.
346;8.48E+22;-1;0;nichts sagen  nichts fragen und dann nur bedingt w<e4>hlen. das muss dieses offene visier sein. nicht.
369;8.80E+22;-1;0;Das ist nicht mehr meine CDU/CSU!
395;8.67E+22;0;0;Erstaunliche Wende - Hoffenheim Meister - Bayern #M<fc>nchen nur Mittelfeld. #Erneuerbare-Energien-Bundesligatabelle 17
434;8.67E+22;0;0;Fl<fc>chtlingspolitik und Soziale Auswirkungen der Finanzkrise: Der zweite Tag meiner Griechenlandreise.
573;9.18E+22;-0.5;0;Streit zwischen Berliner Dom und Altem Museum eskaliert
582;8.85E+22;1;0;Gro<df>en Respekt vor den 1 5 Millionen  die in T<fc>rkei f<fc>r Entlassung von Journalisten und Unabh<e4>ngigkeit der Gerichte demonstrieren. CL
594;8.54E+22;0;0;#wasKonradsagt <fc>ber Europa als ein Haus der Freiheit
616;8.80E+22;-0.5;0;Liebe @cducsubt  was Ihr nicht kapiert: Die #ehefuerAlle ist kein Wahlkampfthema  sondern ein #Menschenrecht.
630;8.79E+22;0.5;0;Die letzten Stunden laufen! #mitgliederbefragung #jamaika #jedestimmez<e4>hlt #wirsindgespannt
648;8.36E+21;-0.5;0;Argumente helfen nicht. @SteinbachErika betreibt das v<f6>lkische Gesch<e4>ft der @AfD_Bund. Ihr Ziel: der @cdu zu schaden
662;8.19E+22;-0.5;0;Fleischhauer! Sicherheit in Deutschland: Failed State NRW  via @SPIEGELONLINE
678;8.65E+22;-0.5;0;Bundespr<e4>sident: Nicht zulassen  dass bei der #Inklusion alles schlecht geredet wird.
693;8.49E+22;-1;0;Unverantwortlich: Brandschutz in Schulen zT <fc>ber 20 J. nicht <fc>berpr<fc>ft. Gefahr f<fc>r Sch<fc>ler z.Z. nicht auszuschlie<df>en
709;8.60E+22;-0.5;0;Der @ArminLaschet sa<df> am Kabinettstisch  als G8 eingef<fc>hrt wurde. Nur mal so. #NRWIR #WahlArena
718;8.75E+22;0.5;0;Ein wahres JUWEL in Westerwald und Rhein-Lahn. Das Projekt gibt jungen Menschen eine echte zweite Chance. G<e4>be es...
727;9.05E+22;0;0;Kemal <d6>zer  Reporter der Tageszeitung @evrenselgzt bei #Dersim festgenommen #T<fc>rkei
742;8.84E+22;-0.5;0;Merke: Das schreibt ein Chefreporter der @BILD-Zeitung. #Pressefreiheit #G20 #NoG20
752;9.11E+21;0;0;Erstaunlich einig: #FDP #Gr<fc>ne #CDU f<fc>r Glasfaser. Mehr in der #fazwoche mit @nicolabeerfdp @TabeaRoessner @MIT_bund
765;8.45E+22;-1;0;Tarifexklusivit<e4>t bei #BAV no go
771;8.48E+22;0;0;Bundesrat gibt Weg f<fc>r Pkw-Maut frei
776;9.02E+22;-0.5;0;<dc>bergriffe auf Journalisten bei G20: Kritik des @DJVde an Polizei #Hamburg und Senat. Beide mauern seit Wochen.
789;9.03E+22;0;0;<U+0084>Immer mehr Muslime wenden sich vom Islam ab<U+0093>
805;8.95E+22;0;0;Warum #Emissionsfrei2030 ein Gewinnerthema ist.
823;8.39E+22;0;0;Fraktionsvize @SabineWoelfle zum #Weltfrauentag: Verbesserungen beim #Unterhaltsvorschuss rasch umsetzen <U+27A1><U+FE0F><U+FE0F>
836;8.27E+22;-0.5;0;Gr<fc>nen-Chef @cem_oezdemir fordert #Merkel im @tagesspiegel auf  #Erdogan offen zu kritisieren
872;8.80E+21;0.5;0;SPD  GR<dc>NE  FDP f<fc>r Ehe f<fc>r Alle.  Nur CDU/CSU kneifen  - die ewig Gestrigen.
919;8.46E+22;0;0;Jetzt: Pro-Europa-Marsch in Warschau. Staatliches Fernsehen berichtet dar<fc>ber nat<fc>rlich nicht.
970;8.83E+22;0.5;0;Gerade auf der #YOUmesse angekommen  schon geht's um zentrales. Bildung.
988;8.32E+21;-0.5;0;Beweis f<fc>r Diskriminierung bei Lohnl<fc>cke M<e4>nner/Frauen ist schlicht nicht erbracht.Habe dazu Aufsatz ver<f6>ffentlicht:
1;8.70E+22;0.5;1;So. Berichte im #Innenausschuss jetzt fertig. Jetzt beginnen wir mit der Debatte der Gesetzentw<fc>rfe #workworkwork #ltby
2;9.12E+22;0.5;1;#mitmir90prozent #spd vorm  #Allende-Center. Morgen ist #btw17 #BTW2017 #btw Jetzt nochmal mobilisieren! #Wahl #SPD
3;9.01E+21;-0.5;1;Parteispitze @dieLinke zwingt Landeschef @DieLinkeBrdburg @Chr_Goerke wg Braunkohle &amp  Klimazielen zum Treueschwur.
4;8.99E+22;-0.5;1;#b1908 Nachtrag zu Spontanmarsch in #Falkensee:Neonazis aus #Dortmund waren offenbar auch dabei.
6;8.93E+22;0.5;1;F<e4>llt im neuen Schuljahr noch mehr Unterricht aus? Nein  verspricht Bildungsminister #Tullner im MZ-Interview
7;8.73E+22;0.5;1;Offene T<fc>r bei @FHPolizeiLSA: Danke an alle jungen Leute  die Verantwortung f<fc>r unser aller Sicherheit <fc>bernehmen
8;8.91E+22;0;1;Die #Saalfelder #dabantifa ist auch in #Themar dabei  ) #Antifa #the2907
9;8.99E+21;1;1;Bemerkenswerter #KPV-Landestag: @gordonschnieder mit 100% zum neuen Landesvorsitzenden gew<e4>hlt und mitrei<df>ende Rede von @jensspahn.
12;9.05E+22;-0.5;1;Das Foxhole-Hostel in #Neuk<f6>lln wird trotz Verbot weiter beworben und betrieben. @derjochen k<fc>ndigt R<e4>umung an. #bvvnk
14;9.13E+22;-0.5;1;Bei #hartaberfair @DasErste wurde Rolle der Medien vor #BTW17 kritisiert. @DoroBaer @CSU: Es darf nicht nur um Quote ge
15;9.07E+22;-0.5;1;#Seehofer: Der Familiennachzug muss f<fc>r diejenigen  die nur vor<fc>bergehend Schutz genie<df>en  ausgesetzt bleiben.
16;9.10E+21;0.5;1;Als Abgeordnete verstehe ich mich als Ihre Stimme in Berlin und setze mich mit vollem Einsatz f<fc>r unsere sch<f6>ne...
17;8.21E+22;0.5;1;Voller Zugang zum europ<e4>ischen Markt ist <fc>berhaupt kein Problem! Nennt sich EU...#brexit #Hammond @tagesschau
18;8.73E+22;0;1;Bienvenue <e0> Berlin. Der neue franz<f6>sische Innenminister @gerardcollomb zum Antrittsbesuch bei Amtskollege #deMaizi<e8>re. <ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00A9><ed><U+00A0><U+00BC><ed><U+00B7><U+00AA>
19;8.65E+22;1;1;Herzliche Gr<fc><df>e  viel Gl<fc>ck und Gesundheit! <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E63><U+623C><U+3E61><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E61>
20;8.53E+22;1;1;sehr sch<f6>ne Bild-Text-Dokumentation der christlichen Bedeutung der Ostertage:
22;8.80E+22;0.5;1;Es gibt L<f6>sungsans<e4>tze  die realistisch sind + den Menschenrechten gerecht werden#Refugees
23;8.55E+22;-0.5;1;#AfD #Bayern-Chef Petr Bystron wusste sofort  wer den #BVB-Bus gebombt hat. Hat er sich schon bei Lahm entschuldigt?
24;8.30E+21;0;1;Viele Niedersachsen sitzen bei dem heutigen Treffen vor der Bundespr<e4>sidentenwahl in der 1. Reihe  auch @althusmann
25;8.37E+22;1;1;Wir machen Deutschland stark anstatt es schlechtzureden! Der Arbeitsmarkt brummt weiter.
26;9.12E+22;1;1;@sven_kindler Gl<fc>ckwunsch  Sven!
27;8.35E+22;1;1;Habe ich ebenfalls unterzeichnet! Herzlichen Dank f<fc>r die Initiative @NielsAnnen und @nouripour
28;8.29E+22;0.5;1;Sehenswert: @TiloJung befragt @SWagenknecht f<fc>r @JungNaiv
29;8.33E+22;0;1;@DieterSteffmann Die Antwort ahnen Sie wahrscheinlich auch.
31;8.43E+22;1;1;@Twidttdi @CDU Deutschland steht so gut da wie noch nie. Schauen Sie sich mal in der Welt um.
32;8.91E+22;-0.5;1;Am 2.8. sind Ressourcen ersch<f6>pft: #EarthOvershootDay. Jedes Jahr verschiebt sich d. Tag nach vorne. #movethedate!
33;8.54E+22;0.5;1;Wir bauen f<fc>r bessere #Stra<df>en in #RLP! #Doppelhaushalt #ltrlp Fakten dazu:  CC: @MWVLW_RLP
34;9.00E+22;0;1;Jetzt Ausgraben der Kirmes zum Auftakt zum Einricher #Heimatabend am #Bartholom<e4>usmarkt in #Katzenelnbogen
36;8.81E+22;0;1;Meine Rede zu den Leitlinien Krisenpr<e4>vention: #Frieden machen mit ziviler Konfliktbearbeitung
37;9.10E+22;0;1;Ja  das gibt es  dass die Koafraktionen nicht exakt derselben Meinung wie der Senat sind. Wir sind die Legislative. Senat ist die Exekutive.
38;8.41E+22;-0.5;1;Bundespr<e4>sident Joachim Gauck bef<fc>rchtet russische Einmischung in Bundestagswahlkampf.
39;8.45E+22;-0.5;1;Debatte dreht sich im Kreis. Standpunkte sind ausgetauscht. @AlbrechtSelge @iGELei
40;9.10E+22;0;1;Gut besucht war die Veranstaltung mit dem Film Als Paul <fc>ber das Meer kam heute abend im Lothar-Bisky-Haus. Der...
41;8.98E+22;0.5;1;#Real zaubert schon wieder. #Asensio #SuperCopa
42;9.08E+22;0;1;Das diesj<e4>hrige Tier der MeLa ist die #Honigbiene. @ManuelaSchwesig
43;8.43E+22;0.5;1;.@MartinSchulz: Wir haben den Mindestlohn eingef<fc>hrt und damit Hunderttausenden ein besseres Einkommen und eine bessere Rente erm<f6>glicht. <f0><U+009F><U+0092><U+00AA>
44;8.70E+22;-1;1;Es geht um Bau  nicht um Besitz. Das m<fc>ssten Sie wissen. Ihre Unterstellungen w<e4>ren auch bei der AfD gut aufgehoben.
45;8.60E+22;0;1;Live dabei: in Leipzig diskutieren Politik  Medien und Wissenschaft zu Wem geh<f6>rt der Rundfunk? Hier Stream
48;9.07E+22;0.5;1;Heute @spdde +2 und ich bin jetzt Naturfreund @NaturFreunde Berg frei!
